time,current,voltage,temp_C,power
21:58:37,1.234,3.897,35.3,4.808898
21:58:38,1.013,3.897,35.3,3.947661
21:58:39,1.178,3.897,35.3,4.590666
21:58:40,1.178,3.897,35.3,4.590666
21:58:41,1.183,3.897,35.3,4.610151
21:58:42,1.174,3.897,35.3,4.575078
21:58:43,1.19,3.897,35.3,4.63743
21:58:44,1.177,3.894,35.4,4.583238
21:58:45,1.168,3.894,35.4,4.548192
21:58:46,1.179,3.894,35.4,4.591026
21:58:47,1.111,3.894,35.4,4.326234
21:58:48,1.169,3.894,35.4,4.552086
21:58:49,1.122,3.894,35.4,4.369068
21:58:50,1.158,3.894,35.4,4.509252
21:58:51,1.174,3.894,35.4,4.571556
21:58:52,1.134,3.894,35.4,4.415796
21:58:53,1.17,3.894,35.4,4.55598
21:58:54,1.149,3.894,35.4,4.474206
21:58:55,1.165,3.894,35.4,4.53651
21:58:56,1.166,3.894,35.4,4.540404
21:58:57,1.142,3.894,35.4,4.446948
21:58:58,1.154,3.894,35.4,4.493676
21:58:59,1.178,3.894,35.4,4.587132
21:59:00,1.145,3.894,35.4,4.45863
21:59:01,1.175,3.894,35.4,4.57545
21:59:02,1.093,3.894,35.4,4.256142
21:59:03,0.882,3.894,35.4,3.434508
21:59:05,1.197,3.894,35.4,4.661118
21:59:06,1.199,3.894,35.4,4.668906
21:59:07,1.205,3.894,35.4,4.69227
21:59:08,1.173,3.894,35.4,4.567662
21:59:09,1.229,3.894,35.4,4.785726
21:59:10,1.208,3.894,35.4,4.703952
21:59:11,1.209,3.894,35.4,4.707846
21:59:12,1.227,3.894,35.4,4.777938
21:59:13,0.749,3.894,35.4,2.916606
21:59:14,1.225,3.894,35.4,4.77015
21:59:15,1.211,3.894,35.4,4.715634
21:59:16,1.228,3.894,35.4,4.781832
21:59:17,1.213,3.894,35.4,4.723422
21:59:18,1.196,3.894,35.4,4.657224
21:59:19,1.231,3.894,35.4,4.793514
21:59:20,1.202,3.894,35.4,4.680588
21:59:21,1.213,3.894,35.4,4.723422
21:59:22,1.217,3.894,35.4,4.738998
21:59:23,1.227,3.894,35.4,4.777938
21:59:24,1.212,3.894,35.4,4.719528
21:59:25,1.169,3.894,35.4,4.552086
21:59:26,1.205,3.894,35.4,4.69227
21:59:27,1.182,3.894,35.4,4.602708
21:59:28,1.2,3.894,35.4,4.6728
21:59:29,1.235,3.894,35.4,4.80909
21:59:30,1.238,3.894,35.4,4.820772
21:59:31,1.237,3.894,35.4,4.816878
21:59:32,1.22,3.894,35.4,4.75068
21:59:33,1.241,3.899,35.5,4.838659
21:59:34,1.223,3.899,35.5,4.768477
21:59:35,1.231,3.899,35.5,4.799669
21:59:36,1.234,3.899,35.5,4.811366
21:59:37,1.24,3.899,35.5,4.83476
21:59:38,1.235,3.899,35.5,4.815265
21:59:39,1.188,3.899,35.5,4.632012
21:59:40,1.234,3.899,35.5,4.811366
21:59:41,1.224,3.899,35.5,4.772376
21:59:42,1.237,3.899,35.5,4.823063
21:59:43,1.232,3.899,35.5,4.803568
21:59:44,1.228,3.9,35.5,4.7892
21:59:45,1.216,3.9,35.5,4.7424
21:59:46,1.24,3.9,35.5,4.836
21:59:47,1.237,3.9,35.5,4.8243
21:59:48,1.225,3.9,35.5,4.7775
21:59:49,1.237,3.9,35.5,4.8243
21:59:50,1.224,3.9,35.5,4.7736
21:59:51,1.234,3.9,35.5,4.8126
21:59:52,1.232,3.9,35.5,4.8048
21:59:53,1.237,3.9,35.5,4.8243
21:59:54,1.242,3.9,35.5,4.8438
21:59:55,1.237,3.9,35.5,4.8243
